HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,SIDE,LAKE,ENDO,COAST,ORDER_,SORT,WS_ID,precip_mn,PET_mn,AET_mn,wyield_mn,wyield_vol,consum_vol,consum_mn,rsupply_vl,rsupply_mn
"4120922870","4120920360","4120025450","4120025450",569.1,569.1,155.8,347.0,"452431024410",M,"0","0","0","5","82732","82731",1199.41003417969,1286.59997558594,1054.67456054688,144.73547363281,27341550.75237454474,3600.00000000000,1800.00000000000,27337950.75237454474,-1655.26452636719
