HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,SIDE,LAKE,ENDO,COAST,ORDER_,SORT,WS_ID,precip_mn,PET_mn,AET_mn,wyield_mn,wyield_vol,consum_vol,consum_mn,rsupply_vl,rsupply_mn
"4120987251","4120990070","4120026821","4120026821",262.4,262.4,34.7,115.3,"453160390200",L,"0","0","0","2","95994","95993",1742.80009191176,984.64119944853,928.11351102941,814.68663832721,33210989.10267141834,31000.00000000000,911.76470588235,33179989.10267141834,-97.07806755514
"4120987252","4120987251","4120026821","4120026821",262.4,262.4,78.4,115.3,"453160390200",R,"0","0","0","2","95995","95994",1742.79983836207,913.60688308190,861.42618534483,881.37385506466,81157724.26002971828,47200.00000000000,813.79310344828,81110524.26002971828,67.58075161638
"4129918001","4120987252","4120026821","4120026821",262.4,262.4,2.1,115.3,"453160390200",L,"1","0","0","2","95996","95995",1742.80018028846,406.53846153846,382.02478966346,1360.77539062500,3292990.88741307659,6400.00000000000,492.30769230769,3286590.88741307659,868.46769831731
