HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,SIDE,LAKE,ENDO,COAST,ORDER_,SORT,WS_ID,precip_mn,PET_mn,AET_mn,wyield_mn,wyield_vol,consum_vol,consum_mn,rsupply_vl,rsupply_mn
"4120950320","4120948460","4120025450","4120025450",1121.3,1121.3,234.9,234.9,"452438216300",M,"0","0","0","5","85707","85706",1140.71997070313,1035.01562500000,785.72338867188,354.99652099609,99718372.27982321382,43200.00000000000,1350.00000000000,99675172.27982321382,-995.00347900391
